date,datetime,cash_type,money,coffee_name,year,month,day,hour,price_band,city
14-11-2024,04:56.7,card,158.1,Latte,2024,November,14,15,Premium,Chennai
14-11-2024,05:49.8,card,37.32,Cappuccino,2024,November,14,15,Low,Jaipur
14-11-2024,13:08.3,card,92.85,Americano with Milk,2024,November,14,16,Medium,Jaipur
14-11-2024,14:21.6,card,131.78,Cappuccino,2024,November,14,16,High,Jaipur
14-11-2024,43:26.5,card,219.81,Hot Chocolate,2024,November,14,19,Premium,Kochi
14-11-2024,46:37.1,card,128.45,Hot Chocolate,2024,November,14,19,High,Pune
14-11-2024,31:30.0,card,178.54,Cocoa,2024,November,14,20,Premium,Delhi
14-11-2024,32:30.5,card,248.28,Hot Chocolate,2024,November,14,20,Premium,Kochi
14-11-2024,24:31.6,card,41.56,Latte,2024,November,14,21,Low,Hyderabad
14-11-2024,40:42.3,card,75.94,Latte,2024,November,14,22,Medium,Chennai
15-11-2024,45:51.1,card,104.7,Americano with Milk,2024,November,15,8,High,Ahmedabad
15-11-2024,05:53.0,card,111.24,Americano with Milk,2024,November,15,11,High,Delhi
15-11-2024,09:00.5,card,108.65,Cocoa,2024,November,15,12,High,Kolkata
15-11-2024,14:18.6,card,227.83,Cocoa,2024,November,15,12,Premium,Hyderabad
15-11-2024,57:33.9,card,181.37,Latte,2024,November,15,13,Premium,Delhi
15-11-2024,19:50.6,card,155.9,Americano,2024,November,15,15,Premium,Kochi
15-11-2024,35:41.1,card,84.25,Americano with Milk,2024,November,15,17,Medium,Mumbai
15-11-2024,55:01.5,card,207.71,Latte,2024,November,15,17,Premium,Ahmedabad
15-11-2024,12:44.9,card,239.21,Hot Chocolate,2024,November,15,18,Premium,Delhi
15-11-2024,42:21.9,card,207.09,Americano with Milk,2024,November,15,18,Premium,Pune
15-11-2024,43:21.2,card,10.38,Americano with Milk,2024,November,15,18,Low,Jaipur
16-11-2024,21:34.9,card,162.74,Cortado,2024,November,16,10,Premium,Jaipur
16-11-2024,45:51.4,card,22.27,Cortado,2024,November,16,10,Low,Ahmedabad
16-11-2024,02:00.7,card,71.83,Hot Chocolate,2024,November,16,11,Medium,Kochi
16-11-2024,03:06.6,card,24.29,Latte,2024,November,16,11,Low,Jaipur
16-11-2024,39:25.0,card,154.91,Americano,2024,November,16,11,Premium,Delhi
16-11-2024,30:15.0,card,174.78,Cappuccino,2024,November,16,12,Premium,Kolkata
16-11-2024,31:50.6,card,37.48,Americano with Milk,2024,November,16,12,Low,Chennai
16-11-2024,48:35.8,card,102.12,Latte,2024,November,16,12,High,Chennai
16-11-2024,49:35.1,card,119.5,Latte,2024,November,16,12,High,Hyderabad
16-11-2024,16:55.5,card,98.57,Americano with Milk,2024,November,16,13,Medium,Bangalore
16-11-2024,18:00.5,card,39.05,Latte,2024,November,16,13,Low,Mumbai
16-11-2024,19:09.0,card,110.55,Latte,2024,November,16,13,High,Ahmedabad
16-11-2024,25:47.4,card,190.28,Americano with Milk,2024,November,16,14,Premium,Hyderabad
17-11-2024,29:37.0,card,27.04,Americano with Milk,2024,November,17,10,Low,Bangalore
17-11-2024,35:19.7,card,29.24,Americano with Milk,2024,November,17,13,Low,Kochi
17-11-2024,18:41.8,card,95.15,Americano,2024,November,17,14,Medium,Pune
17-11-2024,33:40.2,card,236.01,Americano with Milk,2024,November,17,14,Premium,Pune
17-11-2024,27:26.2,card,170.46,Latte,2024,November,17,16,Premium,Mumbai
17-11-2024,28:35.8,card,172.88,Latte,2024,November,17,16,Premium,Jaipur
17-11-2024,10:06.6,card,96.86,Hot Chocolate,2024,November,17,18,Medium,Delhi
17-11-2024,17:34.3,card,152.48,Hot Chocolate,2024,November,17,19,Premium,Hyderabad
17-11-2024,18:27.5,card,12.43,Hot Chocolate,2024,November,17,19,Low,Hyderabad
18-11-2024,52:19.6,card,162.66,Americano with Milk,2024,November,18,7,Premium,Ahmedabad
18-11-2024,53:16.4,card,229.19,Americano with Milk,2024,November,18,7,Premium,Ahmedabad
18-11-2024,57:22.2,card,157.02,Latte,2024,November,18,7,Premium,Pune
18-11-2024,44:49.1,card,219.69,Latte,2024,November,18,16,Premium,Pune
18-11-2024,46:52.9,card,183.75,Latte,2024,November,18,16,Premium,Kolkata
18-11-2024,50:54.1,card,38.93,Latte,2024,November,18,18,Low,Kolkata
19-11-2024,49:00.6,card,226.59,Cocoa,2024,November,19,7,Premium,Jaipur
19-11-2024,51:13.7,card,25.95,Americano with Milk,2024,November,19,7,Low,Kolkata
19-11-2024,52:13.4,card,138.15,Latte,2024,November,19,7,High,Delhi
19-11-2024,53:38.4,card,44.11,Espresso,2024,November,19,7,Low,Delhi
19-11-2024,54:46.9,card,12.81,Latte,2024,November,19,7,Low,Hyderabad
19-11-2024,29:23.4,card,111.29,Americano with Milk,2024,November,19,10,High,Chennai
19-11-2024,07:09.0,card,80.81,Latte,2024,November,19,11,Medium,Delhi
19-11-2024,22:40.5,card,126.64,Cocoa,2024,November,19,16,High,Bangalore
19-11-2024,23:59.4,card,148.53,Cocoa,2024,November,19,16,High,Pune
19-11-2024,41:03.7,card,20.5,Cappuccino,2024,November,19,16,Low,Ahmedabad
19-11-2024,47:41.2,card,39.52,Cappuccino,2024,November,19,16,Low,Kolkata
20-11-2024,29:38.7,card,144.07,Americano with Milk,2024,November,20,13,High,Hyderabad
20-11-2024,34:50.1,card,92.36,Latte,2024,November,20,16,Medium,Mumbai
20-11-2024,49:51.7,card,185,Cappuccino,2024,November,20,17,Premium,Ahmedabad
20-11-2024,50:49.8,card,166.55,Hot Chocolate,2024,November,20,17,Premium,Bangalore
21-11-2024,06:11.0,card,212.95,Cortado,2024,November,21,11,Premium,Kolkata
21-11-2024,33:36.1,card,176.2,Latte,2024,November,21,12,Premium,Bangalore
21-11-2024,59:45.3,card,113.18,Cocoa,2024,November,21,12,High,Pune
21-11-2024,00:47.4,card,171.51,Cocoa,2024,November,21,13,Premium,Pune
21-11-2024,14:13.6,card,76.09,Latte,2024,November,21,16,Medium,Jaipur
21-11-2024,35:27.4,card,83.52,Americano with Milk,2024,November,21,17,Medium,Hyderabad
21-11-2024,39:23.0,card,199.36,Cortado,2024,November,21,17,Premium,Ahmedabad
21-11-2024,01:02.9,card,117.14,Hot Chocolate,2024,November,21,19,High,Kochi
22-11-2024,50:36.3,card,201.61,Latte,2024,November,22,7,Premium,Kochi
22-11-2024,03:42.5,card,207.38,Cappuccino,2024,November,22,10,Premium,Ahmedabad
22-11-2024,02:32.4,card,215.81,Latte,2024,November,22,11,Premium,Mumbai
22-11-2024,24:26.4,card,229.99,Cocoa,2024,November,22,11,Premium,Hyderabad
22-11-2024,33:05.3,card,113.44,Hot Chocolate,2024,November,22,16,High,Bangalore
22-11-2024,33:49.9,card,86.53,Latte,2024,November,22,16,Medium,Mumbai
23-11-2024,10:46.3,card,149.73,Cortado,2024,November,23,9,High,Chennai
23-11-2024,11:49.0,card,99.08,Cortado,2024,November,23,9,Medium,Ahmedabad
23-11-2024,05:15.8,card,154.26,Latte,2024,November,23,10,Premium,Bangalore
23-11-2024,02:59.6,card,179.34,Cappuccino,2024,November,23,11,Premium,Kochi
23-11-2024,09:28.0,card,175.22,Americano,2024,November,23,11,Premium,Delhi
23-11-2024,10:25.8,card,99.89,Americano,2024,November,23,11,Medium,Jaipur
23-11-2024,41:27.5,card,50.05,Hot Chocolate,2024,November,23,11,Medium,Kochi
23-11-2024,37:04.2,card,113.33,Latte,2024,November,23,22,High,Hyderabad
24-11-2024,17:07.5,card,44.22,Latte,2024,November,24,8,Low,Pune
25-11-2024,49:18.0,card,223.62,Cappuccino,2024,November,25,7,Premium,Delhi
25-11-2024,54:23.5,card,93.01,Latte,2024,November,25,7,Medium,Jaipur
25-11-2024,12:21.0,card,47.07,Americano with Milk,2024,November,25,9,Low,Jaipur
25-11-2024,38:08.0,card,16.11,Cortado,2024,November,25,10,Low,Chennai
25-11-2024,50:58.2,card,165,Latte,2024,November,25,12,Premium,Chennai
25-11-2024,52:41.1,card,162.86,Latte,2024,November,25,12,Premium,Kolkata
25-11-2024,30:56.5,card,91.74,Hot Chocolate,2024,November,25,16,Medium,Kochi
25-11-2024,01:59.1,card,27.21,Americano with Milk,2024,November,25,19,Low,Kochi
25-11-2024,37:58.5,card,108.31,Hot Chocolate,2024,November,25,19,High,Kochi
25-11-2024,42:15.2,card,84.69,Hot Chocolate,2024,November,25,21,Medium,Kolkata
25-11-2024,43:00.5,card,172.51,Cappuccino,2024,November,25,21,Premium,Mumbai
26-11-2024,54:37.9,card,155.39,Latte,2024,November,26,7,Premium,Jaipur
26-11-2024,02:56.3,card,97.5,Cocoa,2024,November,26,11,Medium,Delhi
26-11-2024,03:47.3,card,62.29,Americano,2024,November,26,11,Medium,Hyderabad
26-11-2024,06:09.1,card,247.13,Cocoa,2024,November,26,11,Premium,Jaipur
26-11-2024,07:10.0,card,118.96,Cocoa,2024,November,26,11,High,Chennai
26-11-2024,03:54.3,card,175.19,Latte,2024,November,26,16,Premium,Bangalore
26-11-2024,05:00.6,card,43.73,Latte,2024,November,26,16,Low,Pune
26-11-2024,11:37.7,card,126.54,Americano,2024,November,26,17,High,Kolkata
26-11-2024,12:34.4,card,16.61,Americano with Milk,2024,November,26,17,Low,Ahmedabad
26-11-2024,47:24.7,card,131.31,Cocoa,2024,November,26,19,High,Bangalore
28-11-2024,41:16.9,card,241.36,Cappuccino,2024,November,28,8,Premium,Hyderabad
28-11-2024,14:00.9,card,102.21,Americano with Milk,2024,November,28,9,High,Kochi
28-11-2024,24:42.0,card,19.36,Americano with Milk,2024,November,28,20,Low,Chennai
28-11-2024,25:45.5,card,17.43,Latte,2024,November,28,20,Low,Chennai
28-11-2024,54:59.7,card,103.12,Latte,2024,November,28,20,High,Chennai
28-11-2024,00:15.7,card,48.41,Cappuccino,2024,November,28,22,Low,Kochi
29-11-2024,53:15.8,card,15.6,Cocoa,2024,November,29,7,Low,Ahmedabad
29-11-2024,57:42.2,card,191.49,Latte,2024,November,29,7,Premium,Kolkata
29-11-2024,07:31.5,card,120.05,Americano with Milk,2024,November,29,9,High,Bangalore
29-11-2024,08:30.2,card,79.42,Americano with Milk,2024,November,29,9,Medium,Kochi
29-11-2024,18:06.9,card,226.02,Americano with Milk,2024,November,29,15,Premium,Hyderabad
29-11-2024,19:20.3,card,37.87,Latte,2024,November,29,15,Low,Kolkata
29-11-2024,57:54.7,card,239.42,Cocoa,2024,November,29,20,Premium,Hyderabad
30-11-2024,58:12.1,card,85.35,Cocoa,2024,November,30,12,Medium,Kolkata
30-11-2024,04:55.8,card,223.22,Americano,2024,November,30,14,Premium,Ahmedabad
30-11-2024,05:58.1,card,154.71,Hot Chocolate,2024,November,30,14,Premium,Pune
30-11-2024,16:52.0,card,208.41,Cocoa,2024,November,30,14,Premium,Hyderabad
30-11-2024,33:44.3,card,246.16,Americano with Milk,2024,November,30,15,Premium,Kochi
30-11-2024,03:48.5,card,79.22,Americano with Milk,2024,November,30,22,Medium,Kolkata
01-12-2024,15:31.7,card,240.67,Americano with Milk,2024,December,1,10,Premium,Chennai
01-12-2024,16:31.9,card,103.48,Americano with Milk,2024,December,1,10,High,Jaipur
01-12-2024,22:46.6,card,102.52,Americano with Milk,2024,December,1,10,High,Chennai
01-12-2024,34:22.9,card,91.69,Americano with Milk,2024,December,1,14,Medium,Mumbai
01-12-2024,09:12.7,card,139.94,Cocoa,2024,December,1,15,High,Pune
01-12-2024,09:57.0,card,46.99,Cocoa,2024,December,1,15,Low,Pune
01-12-2024,43:02.3,card,142.89,Cappuccino,2024,December,1,15,High,Chennai
01-12-2024,56:31.2,card,140.01,Latte,2024,December,1,15,High,Bangalore
01-12-2024,57:49.4,card,192.86,Latte,2024,December,1,15,Premium,Ahmedabad
01-12-2024,32:59.5,card,210.08,Latte,2024,December,1,16,Premium,Hyderabad
01-12-2024,34:30.0,card,115.71,Latte,2024,December,1,16,High,Kochi
01-12-2024,10:23.6,card,82.56,Americano with Milk,2024,December,1,17,Medium,Pune
01-12-2024,11:32.0,card,72.24,Americano with Milk,2024,December,1,17,Medium,Chennai
01-12-2024,38:28.7,card,56.71,Americano with Milk,2024,December,1,18,Medium,Chennai
02-12-2024,50:36.6,card,23.84,Latte,2024,December,2,7,Low,Ahmedabad
02-12-2024,51:59.4,card,92.19,Americano,2024,December,2,7,Medium,Ahmedabad
02-12-2024,21:29.6,card,74.86,Americano with Milk,2024,December,2,8,Medium,Delhi
02-12-2024,53:14.5,card,241.94,Cocoa,2024,December,2,8,Premium,Delhi
02-12-2024,04:25.2,card,143.85,Cortado,2024,December,2,11,High,Bangalore
02-12-2024,28:23.9,card,93.35,Espresso,2024,December,2,15,Medium,Bangalore
02-12-2024,12:23.9,card,149.31,Cappuccino,2024,December,2,16,High,Mumbai
02-12-2024,34:21.7,card,43.41,Americano,2024,December,2,17,Low,Bangalore
02-12-2024,00:32.3,card,116.57,Cappuccino,2024,December,2,18,High,Kolkata
03-12-2024,11:19.1,card,160.3,Latte,2024,December,3,8,Premium,Ahmedabad
03-12-2024,23:30.6,card,127.34,Americano with Milk,2024,December,3,9,High,Kochi
03-12-2024,24:27.1,card,106.43,Americano with Milk,2024,December,3,9,High,Kolkata
03-12-2024,17:58.4,card,248.52,Americano,2024,December,3,11,Premium,Hyderabad
03-12-2024,42:07.6,card,221.28,Americano with Milk,2024,December,3,11,Premium,Chennai
03-12-2024,43:15.6,card,159.62,Americano with Milk,2024,December,3,11,Premium,Bangalore
03-12-2024,45:54.4,card,146.65,Americano with Milk,2024,December,3,11,High,Chennai
03-12-2024,50:55.8,card,158.96,Cocoa,2024,December,3,20,Premium,Pune
03-12-2024,33:16.9,card,58.31,Latte,2024,December,3,21,Medium,Mumbai
03-12-2024,34:13.1,card,104.83,Cappuccino,2024,December,3,21,High,Pune
03-12-2024,35:18.9,card,19.47,Hot Chocolate,2024,December,3,21,Low,Mumbai
03-12-2024,19:13.8,card,124.13,Americano with Milk,2024,December,3,22,High,Delhi
03-12-2024,21:42.1,card,140.33,Cappuccino,2024,December,3,22,High,Chennai
04-12-2024,32:47.9,card,64.66,Cortado,2024,December,4,8,Medium,Mumbai
04-12-2024,50:30.3,card,241.37,Latte,2024,December,4,8,Premium,Jaipur
04-12-2024,52:15.0,card,228.27,Latte,2024,December,4,8,Premium,Kolkata
04-12-2024,04:14.1,card,183.31,Americano,2024,December,4,9,Premium,Mumbai
04-12-2024,23:01.4,card,138.01,Americano with Milk,2024,December,4,10,High,Mumbai
04-12-2024,24:08.0,card,218.79,Americano with Milk,2024,December,4,10,Premium,Kolkata
04-12-2024,26:57.8,card,41.36,Americano with Milk,2024,December,4,10,Low,Chennai
04-12-2024,29:47.6,card,199.72,Hot Chocolate,2024,December,4,10,Premium,Chennai
04-12-2024,45:57.7,card,39.96,Americano with Milk,2024,December,4,11,Low,Kolkata
04-12-2024,33:54.7,card,200.61,Hot Chocolate,2024,December,4,14,Premium,Pune
05-12-2024,53:48.3,card,76.18,Americano,2024,December,5,8,Medium,Jaipur
05-12-2024,20:28.8,card,220.5,Cortado,2024,December,5,9,Premium,Kochi
05-12-2024,02:51.3,card,236.57,Americano with Milk,2024,December,5,10,Premium,Hyderabad
05-12-2024,05:05.5,card,45.71,Americano with Milk,2024,December,5,10,Low,Jaipur
05-12-2024,31:58.3,card,121.04,Latte,2024,December,5,11,High,Chennai
05-12-2024,50:44.6,card,245.44,Americano,2024,December,5,11,Premium,Kochi
05-12-2024,30:58.3,card,126.02,Cappuccino,2024,December,5,14,High,Delhi
05-12-2024,21:19.5,card,217.25,Latte,2024,December,5,15,Premium,Bangalore
05-12-2024,02:10.0,card,151.3,Latte,2024,December,5,16,Premium,Mumbai
06-12-2024,42:18.5,card,100.08,Latte,2024,December,6,11,High,Kolkata
06-12-2024,31:58.0,card,78.59,Hot Chocolate,2024,December,6,16,Medium,Kolkata
06-12-2024,30:33.3,card,58.77,Latte,2024,December,6,22,Medium,Mumbai
06-12-2024,31:30.0,card,192.83,Hot Chocolate,2024,December,6,22,Premium,Bangalore
07-12-2024,17:10.1,card,102.77,Americano with Milk,2024,December,7,11,High,Hyderabad
07-12-2024,16:42.9,card,132.71,Americano,2024,December,7,14,High,Bangalore
07-12-2024,44:04.9,card,128.16,Latte,2024,December,7,15,High,Kochi
07-12-2024,11:13.5,card,148.55,Cappuccino,2024,December,7,19,High,Bangalore
07-12-2024,00:10.0,card,217.74,Americano with Milk,2024,December,7,22,Premium,Kochi
07-12-2024,28:17.1,card,245.38,Americano,2024,December,7,22,Premium,Bangalore
08-12-2024,29:25.3,card,107.82,Cortado,2024,December,8,8,High,Hyderabad
08-12-2024,42:38.2,card,208.6,Latte,2024,December,8,10,Premium,Hyderabad
08-12-2024,43:42.7,card,193.49,Cappuccino,2024,December,8,10,Premium,Chennai
08-12-2024,51:40.9,card,147.65,Cortado,2024,December,8,12,High,Mumbai
08-12-2024,02:36.2,card,239.45,Americano with Milk,2024,December,8,13,Premium,Hyderabad
08-12-2024,03:38.7,card,58.11,Americano with Milk,2024,December,8,13,Medium,Kochi
08-12-2024,26:29.3,card,36.22,Cappuccino,2024,December,8,17,Low,Hyderabad
08-12-2024,41:48.8,card,214.95,Espresso,2024,December,8,18,Premium,Chennai
08-12-2024,47:18.9,card,115.4,Cappuccino,2024,December,8,20,High,Kolkata
08-12-2024,28:30.1,card,213.27,Americano with Milk,2024,December,8,21,Premium,Kochi
08-12-2024,41:23.5,card,224.34,Americano with Milk,2024,December,8,21,Premium,Chennai
09-12-2024,32:40.8,card,24.99,Cappuccino,2024,December,9,8,Low,Pune
09-12-2024,12:25.2,card,222.03,Americano,2024,December,9,9,Premium,Pune
09-12-2024,33:57.4,card,117.6,Americano with Milk,2024,December,9,9,High,Delhi
09-12-2024,00:54.9,card,132.5,Cortado,2024,December,9,13,High,Bangalore
09-12-2024,21:51.3,card,160.38,Cocoa,2024,December,9,21,Premium,Mumbai
10-12-2024,25:49.8,card,232.33,Cortado,2024,December,10,12,Premium,Ahmedabad
10-12-2024,21:57.8,card,14.59,Hot Chocolate,2024,December,10,18,Low,Jaipur
11-12-2024,49:46.0,card,124.44,Latte,2024,December,11,7,High,Chennai
11-12-2024,45:47.9,card,175.05,Cortado,2024,December,11,10,Premium,Kolkata
11-12-2024,13:06.3,card,183.45,Hot Chocolate,2024,December,11,12,Premium,Jaipur
11-12-2024,56:47.8,card,176.21,Espresso,2024,December,11,12,Premium,Kolkata
11-12-2024,59:25.5,card,42.26,Cocoa,2024,December,11,17,Low,Jaipur
11-12-2024,01:07.6,card,81.85,Latte,2024,December,11,21,Medium,Chennai
11-12-2024,18:17.2,card,96.09,Latte,2024,December,11,21,Medium,Ahmedabad
12-12-2024,58:31.2,card,203.06,Americano with Milk,2024,December,12,7,Premium,Jaipur
12-12-2024,49:23.7,card,76.9,Americano,2024,December,12,12,Medium,Chennai
12-12-2024,55:02.1,card,60.57,Espresso,2024,December,12,16,Medium,Hyderabad
12-12-2024,55:49.1,card,239.79,Espresso,2024,December,12,16,Premium,Ahmedabad
12-12-2024,57:01.1,card,12.13,Americano,2024,December,12,16,Low,Kochi
12-12-2024,50:00.9,card,249.48,Cocoa,2024,December,12,19,Premium,Kolkata
12-12-2024,50:57.7,card,172.44,Cocoa,2024,December,12,19,Premium,Pune
13-12-2024,27:25.5,card,208.83,Americano,2024,December,13,12,Premium,Bangalore
13-12-2024,53:05.6,card,80.71,Americano,2024,December,13,12,Medium,Pune
13-12-2024,54:40.2,card,13.44,Hot Chocolate,2024,December,13,12,Low,Ahmedabad
13-12-2024,01:58.1,card,187.09,Hot Chocolate,2024,December,13,14,Premium,Kochi
13-12-2024,23:23.9,card,210.19,Cocoa,2024,December,13,16,Premium,Kolkata
13-12-2024,19:03.8,card,187.71,Cappuccino,2024,December,13,19,Premium,Kochi
13-12-2024,20:10.1,card,44.28,Cappuccino,2024,December,13,19,Low,Jaipur
13-12-2024,35:42.0,card,190.82,Latte,2024,December,13,21,Premium,Kolkata
14-12-2024,27:32.1,card,194.54,Americano with Milk,2024,December,14,8,Premium,Jaipur
14-12-2024,03:05.6,card,168.05,Cocoa,2024,December,14,9,Premium,Chennai
14-12-2024,41:57.8,card,193.87,Cappuccino,2024,December,14,11,Premium,Ahmedabad
14-12-2024,19:07.0,card,213.02,Americano,2024,December,14,13,Premium,Chennai
14-12-2024,20:08.6,card,157.26,Latte,2024,December,14,13,Premium,Delhi
14-12-2024,10:30.0,card,31.27,Cocoa,2024,December,14,16,Low,Kochi
14-12-2024,29:58.9,card,127.03,Americano,2024,December,14,16,High,Jaipur
14-12-2024,30:49.8,card,28.64,Americano,2024,December,14,16,Low,Hyderabad
14-12-2024,00:15.9,card,107.81,Americano,2024,December,14,17,High,Chennai
14-12-2024,01:29.2,card,107.71,Americano,2024,December,14,17,High,Delhi
14-12-2024,23:44.2,card,25.84,Americano with Milk,2024,December,14,18,Low,Mumbai
15-12-2024,09:24.8,card,93.72,Latte,2024,December,15,11,Medium,Pune
15-12-2024,10:25.7,card,36.64,Cocoa,2024,December,15,11,Low,Kolkata
15-12-2024,58:05.4,card,203.98,Hot Chocolate,2024,December,15,17,Premium,Delhi
16-12-2024,52:18.4,card,237.45,Latte,2024,December,16,7,Premium,Ahmedabad
16-12-2024,03:31.1,card,27.36,Hot Chocolate,2024,December,16,8,Low,Chennai
16-12-2024,46:53.8,card,239.23,Cocoa,2024,December,16,8,Premium,Ahmedabad
16-12-2024,19:08.1,card,135.42,Americano with Milk,2024,December,16,12,High,Pune
16-12-2024,08:52.6,card,81.9,Latte,2024,December,16,13,Medium,Hyderabad
16-12-2024,13:18.1,card,28.45,Hot Chocolate,2024,December,16,14,Low,Kochi
16-12-2024,23:07.0,card,130.15,Latte,2024,December,16,18,High,Kochi
16-12-2024,24:01.4,card,200.68,Americano with Milk,2024,December,16,18,Premium,Ahmedabad
17-12-2024,48:18.2,card,179.7,Cortado,2024,December,17,8,Premium,Jaipur
17-12-2024,52:32.6,card,22.05,Cappuccino,2024,December,17,8,Low,Hyderabad
17-12-2024,49:05.5,card,27.5,Americano with Milk,2024,December,17,10,Low,Kochi
17-12-2024,22:35.1,card,106.69,Americano,2024,December,17,16,High,Hyderabad
17-12-2024,23:36.6,card,80.87,Cocoa,2024,December,17,16,Medium,Delhi
17-12-2024,14:22.1,card,65.77,Cappuccino,2024,December,17,17,Medium,Hyderabad
17-12-2024,54:57.3,card,77.44,Cocoa,2024,December,17,18,Medium,Bangalore
18-12-2024,30:28.3,card,202.84,Latte,2024,December,18,9,Premium,Pune
18-12-2024,01:21.5,card,233.01,Americano with Milk,2024,December,18,10,Premium,Kochi
18-12-2024,03:02.1,card,107.22,Latte,2024,December,18,10,High,Hyderabad
18-12-2024,04:03.4,card,227.47,Cappuccino,2024,December,18,10,Premium,Ahmedabad
19-12-2024,12:11.2,card,87.16,Hot Chocolate,2024,December,19,10,Medium,Mumbai
19-12-2024,25:43.9,card,124.34,Americano with Milk,2024,December,19,11,High,Bangalore
19-12-2024,10:52.3,card,64.25,Espresso,2024,December,19,12,Medium,Bangalore
19-12-2024,38:56.8,card,163.71,Hot Chocolate,2024,December,19,13,Premium,Jaipur
19-12-2024,00:56.3,card,244.96,Cappuccino,2024,December,19,19,Premium,Hyderabad
19-12-2024,10:40.6,card,154.84,Cappuccino,2024,December,19,19,Premium,Jaipur
19-12-2024,48:18.0,card,95.88,Americano with Milk,2024,December,19,19,Medium,Jaipur
19-12-2024,49:42.6,card,165.48,Hot Chocolate,2024,December,19,19,Premium,Mumbai
19-12-2024,08:11.8,card,39.5,Latte,2024,December,19,21,Low,Delhi
19-12-2024,09:15.7,card,223.28,Cappuccino,2024,December,19,21,Premium,Hyderabad
20-12-2024,14:52.0,card,130.74,Cortado,2024,December,20,8,High,Chennai
20-12-2024,39:29.9,card,117.84,Americano with Milk,2024,December,20,9,High,Kochi
20-12-2024,12:42.8,card,150.61,Cappuccino,2024,December,20,10,Premium,Jaipur
